"Landscape","Transect","Scientific.Name","Taxon.Rank"
"SimForest","T09","Boiga dendrophila","Species"
"SimForest","T09","Boiga dendrophila","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Tropidolaemus wagleri","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Naja sputatrix","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Chalcorana raniceps","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Gekko gecko","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T09","Eutropis multifasciata","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Bronchocela cristatella","Species"
"SimForest","T10","Draco volans","Species"
"SimForest","T10","Draco volans","Species"
"SimForest","T10","Draco volans","Species"
"SimForest","T10","Draco volans","Species"
"SimForest","T10","Gonocephalus liogaster","Species"
"SimForest","T10","Gonocephalus liogaster","Species"
"SimForest","T10","Gonocephalus liogaster","Species"
"SimForest","T10","Varanus salvator","Species"
"SimForest","T10","Varanus salvator","Species"
"SimForest","T10","Varanus salvator","Species"
"SimForest","T10","Varanus salvator","Species"
"SimForest","T10","Varanus salvator","Species"
"SimForest","T10","Cyrtodactylus consobrinus","Species"
"SimForest","T10","Cyrtodactylus consobrinus","Species"
"SimForest","T10","Cyrtodactylus consobrinus","Species"
"SimForest","T10","Cyrtodactylus consobrinus","Species"
"SimForest","T10","Calotes versicolor","Species"
"SimForest","T10","Calotes versicolor","Species"
"SimForest","T10","Calotes versicolor","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Ptychozoon kuhli","Species"
"SimForest","T10","Limnonectes kuhlii","Species"
"SimForest","T10","Limnonectes kuhlii","Species"
"SimForest","T10","Polypedates leucomystax","Species"
"SimForest","T10","Polypedates leucomystax","Species"
"SimForest","T10","Rhacophorus reinwardtii","Species"
"SimForest","T10","Rhacophorus reinwardtii","Species"
"SimForest","T10","Megophrys nasuta","Species"
"SimForest","T10","Megophrys nasuta","Species"
"SimForest","T10","Megophrys nasuta","Species"
"SimForest","T10","Megophrys nasuta","Species"
"SimForest","T10","Megophrys nasuta","Species"
"SimForest","T10","Duttaphrynus melanostictus","Species"
"SimForest","T10","Duttaphrynus melanostictus","Species"
"SimForest","T10","Duttaphrynus melanostictus","Species"
"SimForest","T10","Duttaphrynus melanostictus","Species"
"SimForest","T10","Python reticulatus","Species"
"SimForest","T10","Python reticulatus","Species"
"SimForest","T10","Python reticulatus","Species"
"SimForest","T10","Python reticulatus","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Ahaetulla prasina","Species"
"SimForest","T10","Boiga dendrophila","Species"
"SimForest","T10","Tropidolaemus wagleri","Species"
"SimForest","T10","Tropidolaemus wagleri","Species"
"SimForest","T10","Naja sputatrix","Species"
"SimForest","T10","Naja sputatrix","Species"
"SimForest","T10","Naja sputatrix","Species"
"SimForest","T10","Naja sputatrix","Species"
"SimForest","T10","Naja sputatrix","Species"
"SimForest","T10","Chalcorana raniceps","Species"
"SimForest","T10","Chalcorana raniceps","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Gekko gecko","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T10","Eutropis multifasciata","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Bronchocela cristatella","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Draco volans","Species"
"SimForest","T11","Gonocephalus liogaster","Species"
"SimForest","T11","Gonocephalus liogaster","Species"
"SimForest","T11","Gonocephalus liogaster","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Varanus salvator","Species"
"SimForest","T11","Cyrtodactylus consobrinus","Species"
"SimForest","T11","Cyrtodactylus consobrinus","Species"
"SimForest","T11","Cyrtodactylus consobrinus","Species"
"SimForest","T11","Cyrtodactylus consobrinus","Species"
"SimForest","T11","Calotes versicolor","Species"
"SimForest","T11","Calotes versicolor","Species"
"SimForest","T11","Calotes versicolor","Species"
"SimForest","T11","Calotes versicolor","Species"
"SimForest","T11","Calotes versicolor","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Ptychozoon kuhli","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Limnonectes kuhlii","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Polypedates leucomystax","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Rhacophorus reinwardtii","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Megophrys nasuta","Species"
"SimForest","T11","Duttaphrynus melanostictus","Species"
"SimForest","T11","Duttaphrynus melanostictus","Species"
"SimForest","T11","Duttaphrynus melanostictus","Species"
"SimForest","T11","Duttaphrynus melanostictus","Species"
"SimForest","T11","Duttaphrynus melanostictus","Species"
"SimForest","T11","Python reticulatus","Species"
"SimForest","T11","Python reticulatus","Species"
"SimForest","T11","Python reticulatus","Species"
"SimForest","T11","Python reticulatus","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Ahaetulla prasina","Species"
"SimForest","T11","Boiga dendrophila","Species"
"SimForest","T11","Boiga dendrophila","Species"
"SimForest","T11","Boiga dendrophila","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Tropidolaemus wagleri","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Naja sputatrix","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Chalcorana raniceps","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Gekko gecko","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T11","Eutropis multifasciata","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Bronchocela cristatella","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Draco volans","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Gonocephalus liogaster","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Varanus salvator","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Cyrtodactylus consobrinus","Species"
"SimForest","T12","Calotes versicolor","Species"
"SimForest","T12","Calotes versicolor","Species"
"SimForest","T12","Calotes versicolor","Species"
"SimForest","T12","Calotes versicolor","Species"
"SimForest","T12","Calotes versicolor","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Ptychozoon kuhli","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Limnonectes kuhlii","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Polypedates leucomystax","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Rhacophorus reinwardtii","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Megophrys nasuta","Species"
"SimForest","T12","Duttaphrynus melanostictus","Species"
"SimForest","T12","Duttaphrynus melanostictus","Species"
"SimForest","T12","Duttaphrynus melanostictus","Species"
"SimForest","T12","Duttaphrynus melanostictus","Species"
"SimForest","T12","Duttaphrynus melanostictus","Species"
"SimForest","T12","Python reticulatus","Species"
"SimForest","T12","Python reticulatus","Species"
"SimForest","T12","Python reticulatus","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Ahaetulla prasina","Species"
"SimForest","T12","Boiga dendrophila","Species"
"SimForest","T12","Boiga dendrophila","Species"
"SimForest","T12","Boiga dendrophila","Species"
"SimForest","T12","Boiga dendrophila","Species"
"SimForest","T12","Boiga dendrophila","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Tropidolaemus wagleri","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Naja sputatrix","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Chalcorana raniceps","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Gekko gecko","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T12","Eutropis multifasciata","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Bronchocela cristatella","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Draco volans","Species"
"SimForest","T13","Gonocephalus liogaster","Species"
"SimForest","T13","Gonocephalus liogaster","Species"
"SimForest","T13","Gonocephalus liogaster","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Varanus salvator","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Cyrtodactylus consobrinus","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Calotes versicolor","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Ptychozoon kuhli","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Limnonectes kuhlii","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Polypedates leucomystax","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Rhacophorus reinwardtii","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Megophrys nasuta","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Duttaphrynus melanostictus","Species"
"SimForest","T13","Python reticulatus","Species"
"SimForest","T13","Python reticulatus","Species"
"SimForest","T13","Python reticulatus","Species"
"SimForest","T13","Python reticulatus","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Ahaetulla prasina","Species"
"SimForest","T13","Boiga dendrophila","Species"
